Density, %GOP
7.56939,76.567215
22.008776,84.115746
0.43385607,83.61539
136.05325,73.58323
17.583416,29.787477
21.12685,33.056267
18.312275,38.31325
97.621574,28.686388
3.611831,43.16839
26.660578,38.048504
13.788796,36.756622
20.408495,28.593363
16.154917,33.579742
14.580311,37.699177
25.151796,38.802334
33.10812,28.451883
21.52447,24.943989
22.407772,30.628412
9.794616,51.761738
52.74283,43.913166
3532.4338,27.815636
13.944393,51.371822
13.709315,63.47622
26.089703,60.04877
17.369972,68.52303
3107.9888,29.783499
29.28253,71.423386
3.409246,58.763836
34.515724,72.82744
,55.48692
7.3348656,74.4703
23.589918,69.592636
521.38416,65.75795
11.832776,37.258106
18.394241,67.5341
11.321256,48.78349
,62.98832
41.823166,69.96993
20.508543,45.86006
24.356878,70.46663
13.770978,33.493282
10.182736,56.95854
1632.8373,22.788115
245.42851,49.469883
280.21915,53.591415
30.523762,57.02337
860.46326,70.028305
,42.50218
6.0574884,67.916504
47.34502,58.292953
12.933135,51.169353
377.21918,38.83631
18.491035,63.356064
21.317104,51.303623
327.63528,33.07204
15.0903845,46.373196
1030.1757,39.98564
,41.77926
2412.3665,29.956625
38.778652,60.13603
15.534278,63.096043
34.299187,53.156094
30.489597,64.753365
,34.5816
72.869354,64.30743
898.40454,36.300144
,59.677418
18.542555,63.058186
49.49615,64.21353
28.977633,64.37062
13.404498,69.630165
45.382988,62.85908
15.902988,36.033463
16.842426,52.852543
,27.060598
81.424385,68.58753
1075.9307,43.144474
484.45734,44.075657
54.418285,57.549812
2.144909,66.81128
,41.918114
37.545513,57.403534
144.41936,56.115425
8.259744,51.663895
48.607796,59.599243
21.586622,62.079582
19.025976,54.38851
22.545008,72.525955
,43.574146
233.66592,47.732525
25.13895,56.988117
11.548208,52.520786
,55.39445
15.944101,59.437008
1476.9952,43.25681
2228.736,37.11972
,37.489864
13.749527,65.87347
18.600002,53.650707
20.086462,60.427452
94.047714,50.129044
12.231457,48.601357
32.1469,67.08638
585.53314,34.807068
973.93567,27.740847
6.0193086,41.72774
16.677994,57.48599
205.04597,61.25941
19.358868,50.481266
37.776096,57.366264
29.562637,63.01152
14.68936,69.934074
541.75793,9.595674
25.054794,63.972786
59.786736,75.983406
792.3131,29.967875
41.40725,73.351685
25.514372,43.505062
48.867935,54.932144
450.89078,41.8916
40.711548,62.77809
622.60864,47.98172
10.862919,53.92707
16.563066,57.846813
,21.738699
142.03482,62.99284
,38.89241
14.317902,59.068604
34.570404,70.61521
23.36768,68.75473
657.59015,60.514736
16.598095,75.64572
31.661884,65.96798
27.500381,66.76764
11.913368,51.61396
115.16997,55.85241
178.94733,54.44853
,47.93471
76.367424,42.356808
9.771567,39.363956
9.4897785,37.628002
33.457237,79.08478
340.93295,51.27904
67.12994,60.469536
37.451225,71.93957
,55.52464
26.637995,49.764236
627.305,35.334476
1090.0121,49.272327
39.540672,74.6417
24.359459,68.75929
117.00861,60.521187
3.7645962,67.23579
13.07266,58.57884
38.713764,63.813335
9.3822565,58.4988
10.341319,49.849957
251.32777,49.966297
1.817419,70.90408
33.930965,47.762722
8.057611,64.79001
1.2925955,60.64158
24.17793,61.899815
1.222836,73.13553
12.409082,66.677986
12.650748,42.80299
58.756237,47.732513
5.2880435,33.777214
324.2048,29.584778
171.7254,44.19332
6.79179,56.437912
4.1368084,54.02166
11.965363,62.015083
1.7432348,70.93249
22.32192,46.45102
2.9969954,57.622887
6.593388,44.099136
3.5142066,61.18268
170.04123,44.388706
9.798042,30.597761
23.547405,46.868988
2.5442848,50.675938
125.77471,41.643177
102.341576,53.14063
6.6103845,64.12302
126.20901,40.248844
5.3516183,50.543972
17.5137,60.953693
31.0877,43.797665
7.9436355,51.913708
21.886406,57.184963
18.674736,68.3558
125.49999,60.857033
18.890604,66.09694
10.876707,57.558266
100.74748,55.723495
129.22223,57.058956
10.522314,61.656296
10.528018,67.97499
9.879389,78.68607
26.592497,60.737274
9.900114,65.560165
9.596247,84.11319
13.396312,62.71308
14.344443,70.61988
134.48203,61.031544
9.301492,70.46
64.0837,61.99095
24.210926,65.8083
97.6966,52.05351
81.793045,56.040806
16.2153,71.67106
19.093147,66.2997
31.09731,70.284195
70.12037,57.363785
40.92188,64.64646
23.703203,60.419315
15.9232855,65.33156
57.115604,73.98905
33.122635,73.04951
24.397287,71.796364
102.10398,54.957806
10.990879,71.249
29.537657,65.62818
15.497219,68.84606
157.55095,61.494186
4.25874,66.169945
21.681782,65.708046
3.57083,62.539684
19.890488,72.89207
61.353844,68.87217
50.019566,72.70035
10.909614,64.90765
8.877798,79.129005
11.912527,60.66109
14.619423,64.80349
37.070194,66.44097
6.532555,71.14625
13.599377,72.248505
26.38111,73.28263
31.981625,63.828377
6.9219365,64.52588
17.709362,61.119972
9.415963,67.87589
89.12611,66.51133
18.257555,78.50123
11.688976,45.609035
2.7240906,34.328903
19.884262,51.188553
2.8415,37.38308
156.21944,50.90626
7.3843393,48.43231
6.7774096,53.285614
47.67341,55.8509
23.189127,50.261593
10.9948845,54.49989
27.604362,43.132706
10.724487,39.86469
152.5665,27.926907
37.77969,57.334698
4.5203276,46.477905
11.525411,34.13293
19.624624,47.459675
59.18856,43.127274
3.4267538,63.314064
51.244728,57.56667
3.4335778,47.289352
16.715319,43.035797
24.335655,41.20983
19.353878,60.392937
11.914871,34.69075
2.481725,50.070007
7.9004216,42.405132
55.431816,53.84298
12.809082,46.403713
85.353676,43.797943
7.3274,52.73011
92.39987,41.2412
10.222891,42.219955
8.675559,55.978416
12.247568,49.669712
21.019567,51.42864
32.852734,53.07556
10.395116,51.809345
12.818758,47.750954
4.508404,13.065694
307.78604,32.563923
19.032965,50.34479
12.659042,54.82283
11.227575,51.09164
106.09716,50.93098
29.868256,65.35975
11.57066,48.882225
26.767576,50.4127
17.84228,54.566406
32.85762,42.94585
4.2649484,49.98067
95.30776,48.18048
11.795453,41.86673
85.244545,38.282486
6.104229,51.996037
28.251024,40.666306
4.7399044,49.742096
17.823986,55.065727
35.07545,54.730354
44.278996,56.175438
8.110107,59.809788
15.018958,42.866806
14.096987,42.496063
8.138108,56.600323
68.615585,56.2653
7.206486,51.40791
116.88357,70.2794
259.6264,67.54925
26.455818,54.742897
14.847658,55.16487
111.42415,48.092773
35.70228,51.489628
3.2655156,51.327145
1.429519,83.10298
3.7169368,87.36196
0.7676471,66.315285
1.2520031,82.24071
0.9568501,87.94908
1.6781235,67.491615
2.3219755,74.13059
0.9256057,78.3616
0.7931971,81.78059
13.233479,62.738167
1.7090852,84.73491
5.4205127,71.17952
0.36582735,83.633385
1.5661819,79.33056
1.5903164,71.94311
4.453391,73.94311
0.8007552,81.90611
1.6054652,70.53704
1.9490752,43.888336
3.9048464,80.24512
1.4721113,79.143684
1.1547673,86.98736
