log density,% GOP,State, County
1.7183301,68.68429,Utah,Carbon
-0.56339395,81.42857,Utah,Daggett
5.233523,81.51421,Utah,Davis
0.79315704,90.77371,Utah,Duchesne
-0.05026456,86.80427,Utah,Emery
-0.95588654,85.545586,Utah,Garfield
-0.028026216,53.324062,Utah,Grand
1.688766,86.658394,Utah,Iron
0.15184036,88.633995,Utah,Juab
-0.39705774,77.42848,Utah,Kane
-0.34376156,91.24871,Utah,Millard
1.7948198,91.0149,Utah,Morgan
-0.23911314,90.38961,Utah,Piute
-0.21790515,91.616165,Utah,Rich
6.201978,59.965,Utah,Salt Lake
-0.32630223,59.31334,Utah,San Juan
1.9047738,89.72967,Utah,Sanpete
1.4336019,90.85095,Utah,Sevier
2.0142276,52.506203,Utah,Summit
1.1315038,76.33778,Utah,Tooele
1.0237297,91.22503,Utah,Uintah
4.540589,90.01379,Utah,Utah
2.0241125,76.567215,Utah,Wasatch
3.0914412,84.115746,Utah,Washington
-0.8350424,83.61539,Utah,Wayne
4.9130464,73.58323,Utah,Weber
2.8669562,29.787477,Vermont,Addison
3.0505447,33.056267,Vermont,Bennington
2.9075716,38.31325,Vermont,Caledonia
4.5810986,28.686388,Vermont,Chittenden
1.2842149,43.16839,Vermont,Essex
3.283186,38.048504,Vermont,Franklin
2.6238563,36.756622,Vermont,Grand Isle
3.0159512,28.593363,Vermont,Lamoille
2.7822244,33.579742,Vermont,Orange
2.679672,37.699177,Vermont,Orleans
3.2249293,38.802334,Vermont,Rutland
3.4997785,28.451883,Vermont,Washington
3.0691905,24.943989,Vermont,Windham
3.109408,30.628412,Vermont,Windsor
2.281833,51.761738,Virginia,Accomack
3.9654279,43.913166,Virginia,Albemarle
8.169743,27.815636,Virginia,Alexandria
2.6350775,51.371822,Virginia,Alleghany
2.6180756,63.47622,Virginia,Amelia
3.2615407,60.04877,Virginia,Amherst
2.854743,68.52303,Virginia,Appomattox
8.041731,29.783499,Virginia,Arlington
3.376991,71.423386,Virginia,Augusta
1.2264911,58.763836,Virginia,Bath
3.541415,72.82744,Virginia,Bedford
,55.48692,Virginia,Bedford City
1.9926391,74.4703,Virginia,Bland
3.1608195,69.592636,Virginia,Botetourt
6.256487,65.75795,Virginia,Bristol
2.4708734,37.258106,Virginia,Brunswick
2.9120376,67.5341,Virginia,Buchanan
2.426682,48.78349,Virginia,Buckingham
,62.98832,Virginia,Buena Vista
3.7334504,69.96993,Virginia,Campbell
3.0208416,45.86006,Virginia,Caroline
3.1928144,70.46663,Virginia,Carroll
2.6225634,33.493282,Virginia,Charles City
2.3206937,56.95854,Virginia,Charlotte
7.3980746,22.788115,Virginia,Charlottesville
5.5030055,49.469883,Virginia,Chesapeake
5.635572,53.591415,Virginia,Chesterfield
3.4185054,57.02337,Virginia,Clarke
6.757471,70.028305,Virginia,Colonial Heights
,42.50218,Virginia,Covington
1.8012953,67.916504,Virginia,Craig
3.8574617,58.292953,Virginia,Culpeper
2.5597925,51.169353,Virginia,Cumberland
5.9328265,38.83631,Virginia,Danville
2.9172862,63.356064,Virginia,Dickenson
3.0595098,51.303623,Virginia,Dinwiddie
5.791901,33.07204,Virginia,Emporia
2.7140577,46.373196,Virginia,Essex
6.9374847,39.98564,Virginia,Fairfax
,41.77926,Virginia,Fairfax City
7.7883635,29.956625,Virginia,Falls Church
3.6578698,60.13603,Virginia,Fauquier
2.7430491,63.096043,Virginia,Floyd
3.5351217,53.156094,Virginia,Fluvanna
3.4173856,64.753365,Virginia,Franklin
,34.5816,Virginia,Franklin City
4.288668,64.30743,Virginia,Frederick
6.8006206,36.300144,Virginia,Fredericksburg
,59.677418,Virginia,Galax
2.9200683,63.058186,Virginia,Giles
3.9018948,64.21353,Virginia,Gloucester
3.3665242,64.37062,Virginia,Goochland
2.5955904,69.630165,Virginia,Grayson
3.8151374,62.85908,Virginia,Greene
2.7665071,36.033463,Virginia,Greensville
2.8239012,52.852543,Virginia,Halifax
,27.060598,Virginia,Hampton
4.399675,68.58753,Virginia,Hanover
6.9809413,43.144474,Virginia,Harrisonburg
6.183029,44.075657,Virginia,Henrico
3.9967003,57.549812,Virginia,Henry
0.7630971,66.81128,Virginia,Highland
,41.918114,Virginia,Hopewell
3.6255538,57.403534,Virginia,Isle of Wight
4.972721,56.115425,Virginia,James City
2.1113935,51.663895,Virginia,King and Queen
3.8837838,59.599243,Virginia,King George
3.0720737,62.079582,Virginia,King William
2.9458053,54.38851,Virginia,Lancaster
3.1155136,72.525955,Virginia,Lee
,43.574146,Virginia,Lexington
5.453892,47.732525,Virginia,Loudoun
3.2244184,56.988117,Virginia,Louisa
2.4465303,52.520786,Virginia,Lunenburg
,55.39445,Virginia,Lynchburg
2.769089,59.437008,Virginia,Madison
7.2977653,43.25681,Virginia,Manassas
7.70919,37.11972,Virginia,Manassas Park
,37.489864,Virginia,Martinsville
2.6210043,65.87347,Virginia,Mathews
2.9231617,53.650707,Virginia,Mecklenburg
3.000046,60.427452,Virginia,Middlesex
4.5438023,50.129044,Virginia,Montgomery
2.5040112,48.601357,Virginia,Nelson
3.470316,67.08638,Virginia,New Kent
6.372523,34.807068,Virginia,Newport News
6.8813453,27.740847,Virginia,Norfolk
1.7949724,41.72774,Virginia,Northampton
2.81409,57.48599,Virginia,Northumberland
5.323234,61.25941,Virginia,Norton
2.9631505,50.481266,Virginia,Nottoway
3.6316764,57.366264,Virginia,Orange
3.3865113,63.01152,Virginia,Page
2.6871233,69.934074,Virginia,Patrick
6.2948194,9.595674,Virginia,Petersburg
3.2210653,63.972786,Virginia,Pittsylvania
4.0907836,75.983406,Virginia,Poquoson
6.674957,29.967875,Virginia,Portsmouth
3.723456,73.351685,Virginia,Powhatan
3.2392418,43.505062,Virginia,Prince Edward
3.8891215,54.932144,Virginia,Prince George
6.111225,41.8916,Virginia,Prince William
3.7065117,62.77809,Virginia,Pulaski
6.433918,47.98172,Virginia,Radford
2.385355,53.92707,Virginia,Rappahannock
2.8071754,57.846813,Virginia,Richmond
,21.738699,Virginia,Richmond City
4.9560723,62.99284,Virginia,Roanoke
,38.89241,Virginia,Roanoke City
2.6615107,59.068604,Virginia,Rockbridge
3.5429978,70.61521,Virginia,Rockingham
3.1513538,68.75473,Virginia,Russell
6.4885817,60.514736,Virginia,Salem
2.809288,75.64572,Virginia,Scott
3.4551136,65.96798,Virginia,Shenandoah
3.3142,66.76764,Virginia,Smyth
2.4776611,51.61396,Virginia,Southampton
4.746409,55.85241,Virginia,Spotsylvania
5.1870914,54.44853,Virginia,Stafford
,47.93471,Virginia,Staunton
4.335556,42.356808,Virginia,Suffolk
2.279477,39.363956,Virginia,Surry
2.2502153,37.628002,Virginia,Sussex
3.5102682,79.08478,Virginia,Tazewell
5.831686,51.27904,Virginia,Virginia Beach
4.20663,60.469536,Virginia,Warren
3.6230395,71.93957,Virginia,Washington
,55.52464,Virginia,Waynesboro
3.2823386,49.764236,Virginia,Westmoreland
6.441433,35.334476,Virginia,Williamsburg
6.993944,49.272327,Virginia,Winchester
3.6773298,74.6417,Virginia,Wise
3.1929202,68.75929,Virginia,Wythe
4.7622476,60.521187,Virginia,York
1.3256406,67.23579,Washington,Adams
2.570523,58.57884,Washington,Asotin
3.6561952,63.813335,Washington,Benton
2.2388203,58.4988,Washington,Chelan
2.3361475,49.849957,Washington,Clallam
5.526758,49.966297,Washington,Clark
0.5974174,70.90408,Washington,Columbia
3.524328,47.762722,Washington,Cowlitz
2.0866172,64.79001,Washington,Douglas
0.2566522,60.64158,Washington,Ferry
3.1854403,61.899815,Washington,Franklin
0.20117277,73.13553,Washington,Garfield
2.5184286,66.677986,Washington,Grant
2.5377164,42.80299,Washington,Grays Harbor
4.073397,47.732513,Washington,Island
1.6654483,33.777214,Washington,Jefferson
5.7813754,29.584778,Washington,King
5.145897,44.19332,Washington,Kitsap
1.9157145,56.437912,Washington,Kittitas
1.4199246,54.02166,Washington,Klickitat
2.482016,62.015083,Washington,Lewis
0.55574244,70.93249,Washington,Lincoln
3.1055691,46.45102,Washington,Mason
1.0976102,57.622887,Washington,Okanogan
1.8860674,44.099136,Washington,Pacific
1.2568138,61.18268,Washington,Pend Oreille
5.136041,44.388706,Washington,Pierce
2.2821827,30.597761,Washington,San Juan
3.1590157,46.868988,Washington,Skagit
0.9338496,50.675938,Washington,Skamania
4.834492,41.643177,Washington,Snohomish
4.628316,53.14063,Washington,Spokane
1.8886418,64.12302,Washington,Stevens
4.8379393,40.248844,Washington,Thurston
1.677399,50.543972,Washington,Wahkiakum
2.8629835,60.953693,Washington,Walla Walla
3.4368122,43.797665,Washington,Whatcom
2.072371,51.913708,Washington,Whitman
3.0858657,57.184963,Washington,Yakima
2.9271717,68.3558,West Virginia,Barbour
4.832306,60.857033,West Virginia,Berkeley
2.9386647,66.09694,West Virginia,Boone
2.3866236,57.558266,West Virginia,Braxton
4.612617,55.723495,West Virginia,Brooke
4.8615336,57.058956,West Virginia,Cabell
2.3534982,61.656296,West Virginia,Calhoun
2.3540401,67.97499,West Virginia,Clay
2.2904506,78.68607,West Virginia,Doddridge
3.2806292,60.737274,West Virginia,Fayette
2.2925463,65.560165,West Virginia,Gilmer
2.261372,84.11319,West Virginia,Grant
2.5949795,62.71308,West Virginia,Greenbrier
2.6633627,70.61988,West Virginia,Hampshire
4.9014306,61.031544,West Virginia,Hancock
2.2301748,70.46,West Virginia,Hardy
4.16019,61.99095,West Virginia,Harrison
3.186804,65.8083,West Virginia,Jackson
4.5818667,52.05351,West Virginia,Jefferson
4.4041924,56.040806,West Virginia,Kanawha
2.7859552,71.67106,West Virginia,Lewis
2.9493294,66.2997,West Virginia,Lincoln
3.4371214,70.284195,West Virginia,Logan
4.250213,57.363785,West Virginia,Marion
3.711665,64.64646,West Virginia,Marshall
3.1656103,60.419315,West Virginia,Mason
2.7677824,65.33156,West Virginia,McDowell
4.0450773,73.98905,West Virginia,Mercer
3.500217,73.04951,West Virginia,Mineral
3.1944718,71.796364,West Virginia,Mingo
4.625992,54.957806,West Virginia,Monongalia
2.3970656,71.249,West Virginia,Monroe
3.385666,65.62818,West Virginia,Morgan
2.7406607,68.84606,West Virginia,Nicholas
5.059749,61.494186,West Virginia,Ohio
1.4489733,66.169945,West Virginia,Pendleton
3.0764723,65.708046,West Virginia,Pleasants
1.2727981,62.539684,West Virginia,Pocahontas
2.9902415,72.89207,West Virginia,Preston
4.1166577,68.87217,West Virginia,Putnam
3.9124143,72.70035,West Virginia,Raleigh
2.3896444,64.90765,West Virginia,Randolph
2.1835535,79.129005,West Virginia,Ritchie
2.4775906,60.66109,West Virginia,Roane
2.6823509,64.80349,West Virginia,Summers
3.6128132,66.44097,West Virginia,Taylor
1.8767982,71.14625,West Virginia,Tucker
2.610024,72.248505,West Virginia,Tyler
3.272648,73.28263,West Virginia,Upshur
3.4651616,63.828377,West Virginia,Wayne
1.9346956,64.52588,West Virginia,Webster
2.8740935,61.119972,West Virginia,Wetzel
2.2424064,67.87589,West Virginia,Wirt
4.490052,66.51133,West Virginia,Wood
2.904579,78.50123,West Virginia,Wyoming
2.4586463,45.609035,Wisconsin,Adams
1.0021347,34.328903,Wisconsin,Ashland
2.9899285,51.188553,Wisconsin,Barron
1.0443321,37.38308,Wisconsin,Bayfield
5.051262,50.90626,Wisconsin,Brown
1.9993614,48.43231,Wisconsin,Buffalo
1.913595,53.285614,Wisconsin,Burnett
3.8643737,55.8509,Wisconsin,Calumet
3.1436834,50.261593,Wisconsin,Chippewa
2.3974302,54.49989,Wisconsin,Clark
3.3179739,43.132706,Wisconsin,Columbia
2.3725297,39.86469,Wisconsin,Crawford
5.027601,27.926907,Wisconsin,Dane
3.6317716,57.334698,Wisconsin,Dodge
1.5085845,46.477905,Wisconsin,Door
2.4445543,34.13293,Wisconsin,Douglas
2.9767852,47.459675,Wisconsin,Dunn
4.080728,43.127274,Wisconsin,Eau Claire
1.2316134,63.314064,Wisconsin,Florence
3.9366128,57.56667,Wisconsin,Fond du Lac
1.2336028,47.289352,Wisconsin,Forest
2.8163257,43.035797,Wisconsin,Grant
3.1919425,41.20983,Wisconsin,Green
2.9628928,60.392937,Wisconsin,Green Lake
2.4777873,34.69075,Wisconsin,Iowa
0.90895385,50.070007,Wisconsin,Iron
2.0669162,42.405132,Wisconsin,Jackson
4.015154,53.84298,Wisconsin,Jefferson
2.5501544,46.403713,Wisconsin,Juneau
4.4468036,43.797943,Wisconsin,Kenosha
1.9916208,52.73011,Wisconsin,Kewaunee
4.5261254,41.2412,Wisconsin,La Crosse
2.3246293,42.219955,Wisconsin,Lafayette
2.1605098,55.978416,Wisconsin,Langlade
2.5053275,49.669712,Wisconsin,Lincoln
3.0454538,51.42864,Wisconsin,Manitowoc
3.492035,53.07556,Wisconsin,Marathon
2.341336,51.809345,Wisconsin,Marinette
2.5509095,47.750954,Wisconsin,Marquette
1.5059432,13.065694,Wisconsin,Menominee
5.729405,32.563923,Wisconsin,Milwaukee
2.9461725,50.34479,Wisconsin,Monroe
2.5383718,54.82283,Wisconsin,Oconto
2.4183729,51.09164,Wisconsin,Oneida
4.6643553,50.93098,Wisconsin,Outagamie
3.3967962,65.35975,Wisconsin,Ozaukee
2.4484725,48.882225,Wisconsin,Pepin
3.2871914,50.4127,Wisconsin,Pierce
2.8815708,54.566406,Wisconsin,Polk
3.4921837,42.94585,Wisconsin,Portage
1.45043,49.98067,Wisconsin,Price
4.5571113,48.18048,Wisconsin,Racine
2.467714,41.86673,Wisconsin,Richland
4.445524,38.282486,Wisconsin,Rock
1.8089818,51.996037,Wisconsin,Rusk
3.3411298,40.666306,Wisconsin,Sauk
1.5560169,49.742096,Wisconsin,Sawyer
2.8805451,55.065727,Wisconsin,Shawano
3.5575016,54.730354,Wisconsin,Sheboygan
3.7905104,56.175438,Wisconsin,St. Croix
2.093111,59.809788,Wisconsin,Taylor
2.7093134,42.866806,Wisconsin,Trempealeau
2.645961,42.496063,Wisconsin,Vernon
2.0965579,56.600323,Wisconsin,Vilas
4.22852,56.2653,Wisconsin,Walworth
1.9749814,51.40791,Wisconsin,Washburn
4.7611785,70.2794,Wisconsin,Washington
5.5592437,67.54925,Wisconsin,Waukesha
3.2754762,54.742897,Wisconsin,Waupaca
2.6978421,55.16487,Wisconsin,Waushara
4.713344,48.092773,Wisconsin,Winnebago
3.5752144,51.489628,Wisconsin,Wood
1.1834177,51.327145,Wyoming,Albany
0.35733807,83.10298,Wyoming,Big Horn
1.3129,87.36196,Wyoming,Campbell
-0.26442516,66.315285,Wyoming,Carbon
0.22474472,82.24071,Wyoming,Converse
-0.044108525,87.94908,Wyoming,Crook
0.5176762,67.491615,Wyoming,Fremont
0.8424183,74.13059,Wyoming,Goshen
-0.077306926,78.3616,Wyoming,Hot Springs
-0.23168354,81.78059,Wyoming,Johnson
2.5827498,62.738167,Wyoming,Laramie
0.5359583,84.73491,Wyoming,Lincoln
1.6901904,71.17952,Wyoming,Natrona
-1.0055938,83.633385,Wyoming,Niobrara
0.44864073,79.33056,Wyoming,Park
0.463933,71.94311,Wyoming,Platte
1.4936658,73.94311,Wyoming,Sheridan
-0.22219999,81.90611,Wyoming,Sublette
0.47341356,70.53704,Wyoming,Sweetwater
0.667355,43.888336,Wyoming,Teton
1.3622185,80.24512,Wyoming,Uinta
0.38669765,79.143684,Wyoming,Washakie
0.14389883,86.98736,Wyoming,Weston
